ZTIME,LON,LAT,WSR_ID,CELL_ID,CELL_TYPE,RANGE,AZIMUTH,AVGDV,LLDV,MXDV,MXDV_HEIGHT,DEPTH,BASE,TOP,MAX_SHEAR,MAX_SHEAR_HEIGHT
20140702002124,-85.03625,39.04082,KCVG,B5,TVS,23,292,26,52,81,26,25,1,26,54,26
20140702002337,-87.31641,37.45404,KHPX,F0,TVS,43,358,36,30,71,6,6,4,10,27,6
20140702002815,-87.31199,37.35399,KHPX,R1,TVS,37,358,36,57,57,3,5,3,8,25,3
20140702003002,-65.92629,17.90402,TSJU,??,TVS,37,157,36,29,83,5,22,2,24,36,5
20140702003257,-87.25874,37.33732,KHPX,D2,TVS,36,2,35,50,50,3,5,3,8,22,3
20140702003945,-85.10974,39.82816,KDAY,??,TVS,47,256,49,85,86,26,23,3,26,29,26
20140702010034,-83.38111,39.76444,KCMH,G1,TVS,34,245,29,88,88,1,25,1,27,41,1
20140702010052,-83.99152,39.49804,KDAY,G6,TVS,32,169,30,51,51,2,7,2,8,25,2
20140702010944,-83.92150,39.51145,KDAY,G6,TVS,32,163,35,57,57,2,16,2,17,28,2
20140702010944,-85.09291,39.93949,KDAY,??,TVS,45,264,32,55,55,3,23,3,26,19,3
20140702011047,-90.40773,35.62140,KMEM,C0,TVS,48,335,26,56,56,3,22,3,25,19,3
20140702011648,-90.39031,35.59120,KMEM,M0,TVS,46,335,25,55,55,3,22,3,25,19,3
20140702012413,-85.41660,38.46799,KCVG,??,TVS,47,237,43,72,72,2,21,2,23,24,2
20140702013013,-85.53936,38.62020,KCVG,??,TVS,48,250,48,65,67,12,10,2,12,23,12
20140702013920,-83.43925,39.48050,KCMH,??,TVS,46,227,36,61,62,25,23,2,25,21,25
20140702013920,-82.96923,39.87856,KCMH,M3,TVS,14,237,41,55,59,4,8,0,8,64,4
20140702015230,-86.59641,37.01413,KOHX,Y5,ETVS,46,358,23,53,53,8,13,8,21,18,8
20140702015250,-90.27734,35.39486,KMEM,M2,TVS,33,335,28,65,65,4,13,4,17,31,4
20140702020347,-84.45492,38.33939,KCVG,F2,TVS,34,170,26,43,72,24,20,4,24,34,24
20140702020947,-84.39854,38.16098,KCVG,B6,TVS,45,169,25,59,59,2,21,2,23,21,2
20140702021821,-83.51247,39.93876,KCMH,N7,TVS,37,264,37,58,59,10,15,5,20,25,10
20140702031505,-82.39133,39.53432,KCMH,I3,TVS,32,152,40,66,66,1,7,1,8,33,1
20140702032104,-83.08751,39.38566,KCMH,L8,TVS,41,205,46,59,67,11,9,2,11,26,11
20140702032411,-83.01958,39.68178,KCMH,K1,TVS,24,216,45,71,75,13,16,3,19,49,19
20140702032411,-82.99284,39.75015,KCMH,K1,TVS,20,220,54,72,74,10,8,2,10,61,10
20140702032411,-82.48787,40.06247,KCMH,N9,TVS,11,72,59,73,75,3,8,1,10,102,1
20140702032447,-84.27247,39.76290,KDAY,??,TVS,17,204,54,66,77,2,12,1,13,73,2
20140702032703,-82.98823,39.55222,KCMH,I9,TVS,30,205,54,68,82,8,7,1,8,42,8
20140702032703,-82.95145,39.63101,KCMH,K1,TVS,25,206,52,68,70,6,6,1,6,45,6
20140702033516,-79.05960,42.29064,KBUF,U0,TVS,42,200,36,52,52,4,8,4,12,20,4
20140702034047,-78.99973,42.31104,KBUF,W0,TVS,40,197,30,49,49,4,19,4,22,19,4
20140702034208,-82.20247,39.36838,KCMH,Z7,TVS,45,148,30,62,62,2,10,2,12,22,2
20140702034208,-82.01582,39.53339,KCMH,P2,TVS,43,131,29,62,78,24,22,2,24,28,24
20140702034500,-81.97472,39.57203,KCMH,Q3,TVS,43,127,30,52,52,2,21,2,23,19,2
20140702035059,-83.06904,39.32504,KCMH,F9,TVS,44,202,27,39,72,23,21,2,23,27,23
20140702035059,-82.88162,39.60935,KCMH,T4,TVS,25,198,32,34,70,13,12,1,13,45,13
20140702035658,-83.12350,39.32507,KCMH,F9,TVS,45,205,32,32,71,12,10,2,12,25,12
20140702035658,-82.96751,39.40297,KCMH,Z8,TVS,38,198,55,73,73,1,9,1,10,31,1
20140702040045,-83.88161,39.91009,KDAY,??,TVS,13,121,53,72,72,2,6,2,7,86,2
20140702040856,-83.09946,39.33496,KCMH,Y7,TVS,44,204,46,77,81,24,22,2,24,29,24
20140702040856,-83.07515,39.71752,KCMH,C2,TVS,24,224,54,73,79,13,12,1,13,51,13
20140702050404,-84.24011,38.92540,KCVG,??,TVS,16,84,56,92,92,2,6,2,8,93,2
20140702052905,-90.34399,34.97831,KMEM,O2,TVS,18,286,32,57,57,2,12,2,14,52,2
20140702064208,-83.13894,39.89781,KDAY,??,TVS,46,99,44,57,65,6,10,3,13,23,6
20140702071026,-80.00039,25.67881,KMIA,??,TVS,27,100,96,83,160,6,9,3,12,91,6
20140702081618,-80.21475,25.06660,KMIA,N1,TVS,44,160,44,81,81,2,17,2,19,29,2
20140702103942,-97.70525,34.57649,KOKC,S4,TVS,43,193,32,58,58,4,21,4,25,21,4
20140702163949,-76.88516,41.17597,KCCX,L2,TVS,53,73,23,32,45,25,20,5,25,13,25
20140702170020,-74.98146,41.79642,KBGM,A3,TVS,51,118,26,49,49,5,20,5,24,15,5
20140702170541,-74.48701,41.76032,KENX,K1,TVS,53,201,31,53,53,7,5,7,12,16,7
20140702181028,-73.85340,43.45583,KENX,W1,TVS,53,10,39,58,68,7,11,5,16,20,7
20140702183047,-77.13374,38.88401,KDCA,??,TVS,11,313,39,65,65,0,7,0,7,99,0
20140702191953,-73.75115,41.82032,KENX,M2,TVS,48,163,32,58,58,4,14,4,18,19,4
20140702192520,-73.69042,41.81777,KENX,M2,TVS,49,160,32,60,60,4,14,4,18,19,4
20140702200308,-70.53642,44.47367,KGYX,C4,TVS,37,341,31,52,52,5,9,5,14,22,5
20140702201654,-79.90899,27.38426,KPBI,??,TVS,46,25,30,62,64,12,28,6,34,22,12
20140702201827,-74.50570,41.21323,KJFK,??,TVS,47,323,34,58,58,4,12,4,16,20,4
20140702202925,-74.46404,41.13181,KJFK,Z0,TVS,42,321,41,72,72,4,10,4,14,27,4
20140702204724,-74.65610,40.96785,KJFK,L1,TVS,42,303,33,64,64,3,24,3,27,24,3
20140702205016,-74.78677,40.99770,KJFK,L1,TVS,48,301,32,56,56,4,11,4,15,19,4
20140702205016,-74.12650,41.15965,KJFK,G1,TVS,36,342,38,59,59,3,9,3,11,27,3
20140702205016,-73.96388,41.30325,KJFK,J1,TVS,43,355,40,52,72,14,11,4,14,27,14
20140702205323,-73.94890,41.32088,KJFK,S1,TVS,44,356,37,67,67,4,10,4,14,24,4
20140702210215,-74.50253,40.87075,KJFK,F2,TVS,33,301,36,65,65,3,19,3,21,31,3
20140702210215,-74.66186,40.92821,KJFK,T1,TVS,41,300,39,67,67,3,10,3,13,26,3
20140702211802,-73.99011,41.00867,KEWR,T5,TVS,28,27,38,66,66,1,16,1,18,37,1
20140702211802,-73.84886,41.21624,KEWR,Z4,TVS,42,27,48,81,81,2,11,2,13,31,2
20140702212014,-74.41437,40.88181,KJFK,F2,TVS,30,306,35,65,65,2,17,2,19,34,2
20140702214120,-75.90096,40.34371,KPHL,W0,TVS,45,302,37,67,67,3,18,3,22,23,3
20140702215319,-75.85502,40.36723,KPHL,W0,TVS,44,305,25,66,66,3,17,3,21,24,3
20140702222957,-74.92390,40.45735,KEWR,K4,TVS,31,255,37,64,64,2,17,2,19,33,2
20140702222957,-74.86073,40.47064,KEWR,K4,TVS,28,255,38,63,63,1,17,1,18,35,1
20140702224932,-67.23717,46.34528,KCBW,I4,TVS,30,52,36,51,57,3,6,2,8,30,3
20140702231050,-90.93183,29.42855,KMSY,U0,TVS,45,218,30,59,59,3,11,3,14,21,3
20140702232311,-74.35877,40.46949,KJFK,W8,TVS,23,252,23,52,52,3,19,3,22,35,3
20140702232641,-102.91128,32.28098,KMAF,W2,TVS,42,299,35,55,55,3,6,3,10,21,3
20140703004704,-74.57757,39.99202,KJFK,X3,TVS,48,222,19,52,52,7,24,7,31,17,7
20140703005657,-74.90189,43.19587,KENX,V4,TVS,52,315,30,65,65,5,20,5,25,20,5
20140703010305,-74.85006,43.20649,KTYX,C7,TVS,49,132,23,49,49,5,19,5,24,16,5
20140703041610,-77.14411,39.09908,KIAD,N5,TVS,18,87,34,52,52,1,8,1,9,47,1
20140703042209,-76.95160,39.10614,KIAD,S5,TVS,27,87,38,63,63,1,5,1,6,37,1
20140703042809,-76.89240,39.15190,KIAD,S5,TVS,30,82,51,81,81,2,6,2,7,43,2
20140703053443,-74.74547,39.38480,KPHL,V3,TVS,37,156,31,72,72,3,16,3,18,31,3
20140703132019,-77.99349,33.59752,KLTX,A2,ETVS,32,137,29,54,54,5,6,5,11,27,5
20140703142654,144.72304,13.40426,PGUA,D8,TVS,6,239,34,64,64,0,5,0,5,158,0
20140703161324,-77.87858,33.89858,KLTX,A4,TVS,28,101,34,26,52,3,6,2,8,29,3
20140703161831,-77.89484,33.91733,KLTX,O7,TVS,27,99,49,79,80,3,7,2,9,47,3
20140703162359,-77.89340,33.92510,KLTX,O7,TVS,27,98,42,52,67,4,7,2,9,40,4
20140703170520,-77.80598,34.17584,KLTX,D9,TVS,33,70,36,40,66,9,20,3,23,33,9
20140703175544,-78.47751,38.88155,KIAD,W0,TVS,46,255,45,80,80,3,20,3,23,28,3
20140703180451,-78.39458,38.97380,KIAD,W0,TVS,41,261,36,51,57,20,18,2,20,22,20
20140703181343,-78.31241,38.99548,KIAD,W0,TVS,37,262,33,33,75,9,16,2,18,32,9
20140703184039,-77.95180,38.56110,KDCA,E1,TVS,48,256,20,49,49,3,27,3,30,16,3
20140703193728,-77.70157,39.23915,KDCA,U1,TVS,45,310,25,51,51,3,27,3,30,18,3
20140703195508,-77.29383,38.61932,KBWI,G2,TVS,42,228,26,74,74,6,39,6,45,28,6
20140703195600,-77.38511,38.79132,KADW,L1,TVS,26,283,24,52,52,3,21,3,24,31,3
20140703200132,-77.80508,34.73227,KMHX,P5,TVS,46,267,32,52,52,4,7,4,11,18,4
20140703200201,-77.27935,38.77894,KADW,E3,TVS,21,284,20,56,56,3,29,3,32,43,3
20140703200433,-77.88683,38.46163,KDCA,P2,TVS,47,248,45,52,78,14,11,3,14,27,14
20140703200454,-77.37498,38.65745,KADW,P3,TVS,25,265,32,50,50,1,14,1,15,32,1
20140703201032,-77.21782,38.90930,KDCA,E1,TVS,15,307,38,49,54,14,13,1,14,57,14
20140703201046,-77.21030,38.91567,KIAD,D2,TVS,18,124,40,60,60,1,8,1,9,54,1
20140703201054,-77.22024,38.91525,KADW,L1,TVS,22,307,32,51,51,1,6,1,7,37,1
20140703201312,-74.94547,42.92696,KENX,M0,TVS,44,298,36,68,68,4,6,4,9,25,4
20140703201654,-77.77866,38.46692,KADW,V3,TVS,46,253,32,62,62,3,26,3,29,22,3
20140703201906,-77.13811,38.96003,KBWI,N2,TVS,25,252,28,59,59,2,8,2,10,38,2
20140703204119,-81.88806,34.50443,KGSP,G9,TVS,28,144,28,55,55,2,8,2,10,31,2
20140703210716,-95.38068,30.02446,KIAH,E7,TVS,10,104,48,78,78,0,6,0,6,129,0
20140703211357,-74.62713,40.94006,KJFK,A0,TVS,40,302,26,44,92,25,22,3,25,37,25
20140703211404,-76.50663,39.41553,KADW,K9,TVS,46,20,17,34,77,29,23,6,29,26,29
20140703211650,-74.40758,40.88886,KJFK,I0,TVS,30,307,32,28,70,9,7,2,9,38,9
20140703211902,-76.44122,39.77506,KBWI,A8,TVS,42,12,26,55,55,3,12,3,16,21,3
20140703212004,-76.47490,39.44189,KADW,K9,TVS,48,21,18,67,67,7,63,7,69,22,7
20140703212908,-74.98586,40.66737,KEWR,??,TVS,33,278,32,49,49,2,8,2,10,23,2
20140703213155,-112.68825,40.83299,KMTX,F6,TVS,28,203,50,59,79,3,6,2,8,44,3
20140703213617,-112.67972,40.84835,KMTX,F6,TVS,27,203,56,78,86,4,5,2,7,51,4
20140703215307,-74.70866,40.53789,KPHL,U0,TVS,39,25,36,67,67,5,14,5,19,28,5
20140703215434,-112.72353,40.94104,KMTX,F6,TVS,23,213,40,58,74,3,6,2,8,52,3
20140703215554,-74.30115,41.07770,KJFK,A0,TVS,35,327,25,26,83,11,30,3,32,38,11
20140703215901,-73.88786,43.10343,KENX,M0,TVS,32,14,38,35,84,4,9,2,11,42,4
20140703220753,-74.20721,41.11748,KJFK,A0,TVS,35,335,25,26,76,21,19,3,21,35,21
20140703220814,-75.11485,41.07162,KEWR,Z1,TVS,48,307,24,52,52,3,27,3,30,17,3
20140703221105,-74.18670,41.10603,KEWR,C0,TVS,31,7,28,26,101,19,17,2,19,52,19
20140703221310,-95.97556,30.72805,KIAH,Y9,TVS,45,332,33,66,66,2,23,2,25,23,2
20140703222055,-73.93097,41.77512,KENX,U4,TVS,49,173,40,42,84,6,7,4,11,27,6
20140703222901,-76.66696,38.97972,KADW,O0,TVS,19,26,56,67,90,6,5,1,6,68,6
20140703223109,-95.55094,30.16425,KIAH,T4,TVS,6,8,61,78,78,0,6,0,6,194,0
20140703223812,-74.62386,41.22178,KEWR,A3,TVS,41,337,22,59,59,2,24,2,26,23,2
20140703225242,-74.26864,40.95120,KJFK,L1,TVS,28,321,40,67,67,2,7,2,9,38,2
20140703225738,-104.37552,38.98657,KDEN,E0,TVS,45,171,38,86,86,3,10,3,13,30,3
20140703225902,-76.36312,39.09659,KADW,B7,TVS,33,43,45,63,63,2,9,2,10,30,2
20140703230337,-104.35895,38.98871,KDEN,E0,TVS,45,170,21,50,50,3,24,3,27,18,3
20140703232013,-73.67248,41.35537,KOKX,T5,TVS,47,309,30,27,70,17,10,6,17,25,17
20140703232859,-74.21909,40.90745,KEWR,K6,TVS,19,7,45,77,77,1,11,1,12,65,1
20140703232859,-74.19752,41.03984,KEWR,H8,TVS,27,7,43,72,72,1,7,1,8,42,1
20140703233104,-95.82751,30.37556,KIAH,A7,TVS,23,324,51,68,68,3,6,3,8,49,3
20140703234637,-73.70225,41.17377,KJFK,Y3,TVS,36,13,23,29,78,22,20,3,22,35,22
20140703235007,-73.71873,40.89553,KEWR,G1,TVS,31,54,37,67,67,2,19,2,20,34,2
20140703235237,-73.88983,40.97246,KJFK,G3,TVS,23,359,40,44,74,7,5,2,7,52,7
20140703235857,-74.70866,40.53789,KPHL,Y0,TVS,39,25,37,50,66,5,7,3,10,27,5
20140704000143,-73.76753,41.03089,KJFK,G3,TVS,27,11,24,63,63,3,22,3,25,38,3
20140704000436,-73.60666,41.30997,KJFK,K6,TVS,45,16,36,59,59,4,11,4,15,21,4
20140704001656,-73.96088,40.75110,KEWR,X1,TVS,17,56,38,51,54,11,10,1,11,50,11
20140704002123,-103.93314,39.11374,KDEN,O0,TVS,46,143,30,59,59,3,11,3,13,20,3
20140704002306,-76.86368,34.69316,KMHX,Q2,ETVS,5,173,45,65,94,5,5,4,9,283,5
20140704002331,-103.82116,39.11971,KPUX,H6,TVS,43,23,38,45,76,13,14,4,17,26,13
20140704003259,-106.93809,35.81105,KABX,V8,TVS,40,352,46,77,77,3,8,3,11,31,3
20140704003401,-103.81990,39.19137,KPUX,H6,ETVS,47,21,30,63,97,11,24,8,32,33,11
20140704003401,-103.93714,39.22046,KPUX,N6,TVS,47,14,27,51,51,4,7,4,11,17,4
20140704003826,-106.92139,35.79602,KABX,V8,TVS,39,353,43,88,88,3,5,3,9,36,3
20140704004914,-103.72997,39.17878,KPUX,H6,ETVS,48,26,29,59,59,9,5,9,14,20,9
20140704005130,-106.92659,35.74495,KABX,I0,TVS,36,352,44,64,66,4,5,3,8,30,4
20140704005656,-106.51327,35.07152,KABX,Q2,TVS,16,107,50,104,104,1,6,1,7,100,1
20140704010648,-116.09550,43.33792,KCBX,Q1,TVS,11,146,42,52,56,4,6,1,7,100,4
20140704010648,-116.20030,43.34227,KCBX,Q1,TVS,9,170,44,55,55,1,8,1,8,118,5
20140704010648,-116.09835,43.37844,KCBX,Q1,TVS,9,138,48,56,71,1,12,1,12,123,5
20140704010648,-116.12595,43.38346,KCBX,Q1,TVS,8,143,42,26,74,1,8,1,9,139,1
20140704010648,-116.04792,43.42883,KCBX,Q1,TVS,9,114,60,77,107,1,10,1,10,190,1
20140704012306,-78.17678,35.84676,KRDU,B2,TVS,27,110,54,67,83,7,6,1,7,49,7
20140704012712,-103.68305,39.39177,KDEN,Z1,TVS,44,117,32,49,66,24,21,3,24,25,24
20140704013543,-71.21397,43.99649,KGYX,O5,TVS,42,279,29,52,52,4,16,4,20,20,4
20140704014028,-73.73914,41.19650,KJFK,O7,TVS,37,10,48,70,70,3,9,3,12,30,3
20140704014509,-103.56943,39.46884,KDEN,Z1,TVS,47,109,26,32,74,28,25,3,28,24,28
20140704015018,-75.94497,38.56698,KADW,I4,TVS,43,100,22,55,55,3,23,3,26,20,3
20140704020306,-104.75364,39.01569,KDEN,??,TVS,44,194,34,58,58,3,10,3,13,21,3
20140704022225,-73.16311,40.87643,KJFK,??,TVS,37,62,37,61,61,3,20,3,23,26,3
20140704034735,-106.41689,35.40043,KABX,J5,TVS,25,53,63,67,102,4,5,2,7,64,4
20140704053641,-76.72655,39.15181,KDCA,H4,TVS,26,25,32,23,81,8,7,1,8,49,8
20140704053641,-76.73712,39.19182,KDCA,E2,TVS,28,22,51,60,82,8,7,1,8,48,8
20140704065142,-76.85601,39.11651,KDCA,A3,TVS,22,13,41,58,58,1,5,1,6,43,1
20140704094508,-79.82666,26.13292,KPBI,Q2,TVS,41,144,52,63,77,6,9,2,10,30,6
20140704172319,-83.34434,41.93554,KDTW,??,TVS,13,144,48,32,87,3,13,0,14,120,3
20140704202242,-68.91744,45.92462,KCBW,J4,TVS,47,262,45,82,82,4,7,4,11,28,4
20140704220946,-102.55259,40.75459,KGLD,J1,TVS,92,335,30,62,62,11,9,11,20,11,11
20140704222224,-95.81050,29.96594,KIAH,??,TVS,14,245,47,58,64,3,5,0,5,72,3
20140705002815,-95.85423,29.59270,KIAH,X5,TVS,32,208,33,81,81,4,8,4,12,40,4
20140705005812,-95.66926,29.33539,KIAH,K8,TVS,44,187,33,75,75,2,7,2,9,27,2
20140705011011,-95.76855,29.29980,KIAH,B9,TVS,47,193,28,34,70,10,21,6,27,23,10
20140705013356,-101.99760,39.12666,KGLD,K5,ETVS,20,224,38,57,62,6,14,4,18,49,6
20140705015808,-96.16152,30.03655,KIAH,??,TVS,31,267,43,58,60,6,8,4,12,30,6
20140705040907,-71.38634,42.63505,KBOS,??,TVS,35,325,31,51,56,7,10,5,14,26,7
20140705083837,-71.30803,41.99487,KBOX,X6,TVS,8,287,33,74,74,1,9,1,9,144,1
20140705102741,-95.44360,41.40164,KOAX,Q9,TVS,42,83,27,50,50,5,11,5,16,19,5
20140705105016,-95.40393,41.43074,KOAX,A5,TVS,44,81,41,55,61,8,8,5,13,22,8
20140705105016,-95.42842,41.44068,KOAX,M0,TVS,43,80,38,64,64,5,7,5,12,24,5
20140705105552,-95.38200,41.43317,KOAX,A5,TVS,45,81,31,54,59,8,21,6,27,21,8
20140705173639,-94.50110,39.98043,KMCI,R1,TVS,31,21,35,56,56,2,5,2,7,29,2
20140705191320,-80.66849,27.17419,KPBI,B5,TVS,36,324,26,69,69,1,26,1,27,31,1
20140705194237,-97.50467,35.35934,KOKC,??,TVS,5,3,31,56,56,0,5,0,5,168,0
20140705201350,-95.46869,29.45288,KIAH,I3,TVS,37,172,57,59,85,5,6,1,7,36,5
20140705205430,-82.19134,27.33346,KTPA,P5,TVS,36,151,33,62,62,2,20,2,22,27,2
20140705211031,-91.46187,47.55773,KDLH,J1,TVS,53,35,25,50,50,7,12,7,19,15,7
20140705232246,-67.71955,45.79649,KCBW,D3,TVS,15,166,41,36,97,2,6,1,7,106,2
20140706005953,-114.25993,33.24182,KYUX,G5,ETVS,49,24,22,52,52,11,11,11,23,17,11
20140706012038,-106.54144,35.17815,KABX,P6,TVS,14,83,47,104,104,1,5,1,6,122,1
20140706025317,-106.51327,35.07152,KABX,S1,TVS,16,107,43,80,80,1,6,1,8,76,1
20140706040408,-106.51327,35.07152,KABX,Y0,TVS,16,107,45,93,93,2,6,2,8,91,2
20140706060620,-94.31818,39.60952,KEAX,H1,ETVS,48,357,22,63,63,11,12,11,23,21,11
20140706070702,-94.05819,39.62849,KEAX,H1,TVS,50,11,30,35,71,15,24,4,28,22,15
20140706071141,-93.99781,39.63510,KEAX,H1,ETVS,51,14,22,49,52,30,19,12,30,16,30
20140706072352,-93.82432,39.68432,KMCI,M5,TVS,44,75,36,55,68,10,13,6,19,24,10
20140706072644,-93.80340,39.68847,KMCI,M5,TVS,45,75,28,23,98,19,16,3,19,36,19
20140706072951,-93.89256,39.78661,KMCI,Q7,TVS,43,66,26,61,61,6,12,6,18,23,6
20140706073842,-93.87456,39.69958,KMCI,C3,TVS,42,73,39,58,58,3,16,3,19,22,3
20140706074149,-93.85857,39.71627,KMCI,C3,TVS,43,72,37,38,92,19,21,6,27,33,19
20140706074149,-93.88623,39.77508,KMCI,C3,TVS,43,67,25,27,75,10,27,3,29,27,10
20140706074748,-93.84307,39.73345,KMCI,C3,TVS,44,71,35,33,87,10,23,6,29,31,10
20140706075041,-93.82807,39.75111,KMCI,C3,TVS,45,70,46,42,105,10,17,3,19,37,10
20140706075348,-93.80769,39.75666,KMCI,C3,TVS,46,70,37,73,82,29,26,3,29,28,29
20140706075348,-93.82785,39.83805,KMCI,C3,TVS,47,64,35,29,74,6,7,3,10,26,6
20140706075640,-93.79333,39.77506,KMCI,C3,TVS,47,69,37,33,81,20,17,3,20,27,20
20140706081145,-93.80067,39.83253,KMCI,C3,TVS,48,65,38,36,75,21,18,3,21,25,21
20140706082120,-93.98804,39.16711,KEAX,V3,ETVS,25,31,17,71,71,17,15,17,32,46,17
20140706083954,-94.02130,39.12430,KEAX,V3,ETVS,22,31,24,58,72,19,15,16,30,51,19
20140706085117,-110.45802,34.98246,KFSX,E1,TVS,44,56,42,68,68,4,7,4,10,24,4
20140706085826,-93.99728,39.04888,KEAX,V3,ETVS,19,41,18,49,49,17,8,17,25,40,17
20140706090537,-93.99400,39.02323,KMCI,N9,TVS,45,129,26,44,71,29,23,6,29,24,29
20140706093226,-94.13783,38.93422,KMCI,K1,TVS,44,140,32,53,53,3,7,3,9,20,3
20140706094731,-94.21483,38.81052,KMCI,K1,TVS,48,149,26,62,62,7,23,7,30,20,7
20140706163314,-80.89074,26.42609,KFLL,O8,TVS,34,300,41,64,64,2,6,2,8,30,2
20140706165711,-80.87120,26.72653,KFLL,N9,TVS,45,321,25,61,61,3,18,3,20,21,3
20140706191729,-81.41424,27.59615,KMCO,L7,TVS,45,186,30,50,50,3,15,3,17,17,3
20140706230301,-88.41425,46.95855,KMQT,A1,TVS,44,306,31,49,50,5,12,4,16,18,5
20140712003944,144.07174,13.59543,PGUA,C4,TVS,44,281,31,55,55,4,9,4,13,20,4
20140712004514,143.99961,13.58037,PGUA,C4,TVS,48,279,28,51,51,4,10,4,14,17,4
20140712004514,144.05252,13.58565,PGUA,C4,TVS,45,280,28,51,51,4,9,4,13,18,4
20140712005621,143.96362,13.57104,PGUA,C4,TVS,50,278,37,58,77,10,14,5,19,25,10
20140712010022,-102.47709,40.63417,KGLD,R1,TVS,84,335,29,55,58,27,17,10,27,11,27
20140712010726,143.92604,13.54542,PGUA,C4,TVS,52,276,34,82,82,5,21,5,26,25,5
20140712011258,143.91075,13.56250,PGUA,C4,TVS,53,277,33,50,62,10,21,5,26,19,10
20140712013440,-102.49726,40.79212,KGLD,L5,TVS,93,337,26,67,67,11,19,11,30,11,11
20140712013934,-102.96055,39.58531,KGLD,F7,TVS,60,283,41,88,88,6,9,6,14,23,6
20140712013934,-102.49726,40.79212,KGLD,L5,TVS,93,337,30,70,70,11,13,11,24,12,11
20140712014427,-102.46448,40.80269,KGLD,T7,TVS,93,338,24,59,59,11,13,11,24,10,11
20140712014921,-102.86994,39.50463,KGLD,Q7,TVS,55,279,31,88,88,5,27,5,32,25,5
20140712015414,-103.03367,39.83871,KGLD,P5,TVS,68,295,31,64,64,10,11,10,21,15,10
20140712015414,-102.18929,40.07283,KGLD,U7,TVS,48,332,31,57,57,6,12,6,18,19,6
20140712015909,-102.19958,40.08751,KGLD,U7,TVS,49,332,32,58,59,18,16,6,23,19,18
20140712020402,-102.35070,40.05334,KGLD,U7,ETVS,51,324,34,67,67,9,6,9,15,21,9
20140712022751,-102.67727,39.97170,KGLD,Y9,TVS,58,309,33,71,71,6,5,6,11,20,6
20140712023258,-102.68026,39.99542,KGLD,Y9,TVS,59,310,32,55,55,8,6,8,14,15,8
20140712023258,-101.57149,40.76450,KGLD,K8,ETVS,84,4,5,66,84,33,24,26,50,16,33
20140712031935,-152.18644,60.91304,PAHG,B0,TVS,27,295,40,49,56,5,8,2,10,32,5
20140712033932,-106.42779,35.41194,KABX,B5,TVS,25,51,52,70,87,3,5,2,7,54,3
20140712045259,-100.89115,41.37014,KLNX,O0,TVS,38,202,30,54,54,3,25,3,28,23,3
20140712045738,-100.85824,41.43207,KLNX,O0,TVS,34,202,34,52,61,10,29,3,31,28,10
20140712050218,-100.85387,41.41289,KLNX,O0,TVS,35,201,41,73,80,7,28,3,31,38,7
20140712050218,-100.82235,41.47522,KLNX,O0,TVS,31,201,38,56,56,2,12,2,14,29,2
20140712050657,-100.79978,41.46910,KLNX,O0,TVS,31,199,31,40,71,17,14,2,17,39,17
20140712053019,-96.24515,42.18216,KOAX,T7,TVS,52,6,27,49,49,7,13,7,20,15,7
20140712065844,-99.53896,41.70086,KLNX,I9,ETVS,49,108,25,49,49,11,12,11,23,16,11
20140712070959,-95.48773,41.90795,KOAX,T5,TVS,53,48,34,63,63,7,5,7,12,19,7
20140712104747,-123.54806,46.47210,KLGX,I0,TVS,45,149,46,57,69,4,11,2,13,24,4
20140712104747,-123.43900,46.50208,KLGX,I0,TVS,46,143,45,51,70,4,12,2,14,23,4
20140712104747,-123.71206,46.58101,KLGX,I0,TVS,36,153,46,73,73,2,8,2,10,32,2
20140712104747,-123.38494,46.59847,KLGX,I0,TVS,43,136,43,51,64,4,10,2,12,24,4
20140712105012,-80.50509,25.02261,KMIA,??,TVS,44,181,48,73,80,11,14,6,19,28,11
20140712164010,-93.81137,44.45920,KMSP,H0,TVS,45,237,26,75,75,6,21,6,28,26,6
20140712210034,-94.58209,29.91680,KHOU,G0,TVS,42,55,24,55,55,2,23,2,25,21,2
20140712211035,-103.42187,43.83456,KUDX,A0,TVS,31,236,27,55,55,2,26,2,29,28,2
20140712212045,-103.41102,43.74436,KUDX,A0,TVS,34,228,18,22,71,31,43,4,47,32,31
20140712213055,-103.36805,43.69025,KUDX,A0,TVS,35,222,28,52,52,4,11,4,16,23,4
20140712213721,-82.35649,27.50356,KTPA,F7,TVS,23,158,44,60,60,1,6,1,7,42,1
20140712214106,-103.30393,43.63254,KUDX,A0,TVS,36,215,40,36,89,4,10,3,13,39,4
20140712220126,-103.25161,43.49508,KUDX,A0,TVS,42,206,33,50,50,4,6,4,9,19,4
20140712222720,-91.75393,41.69839,KDVN,D4,TVS,53,276,28,53,53,5,19,5,23,16,5
20140712223210,-91.72976,41.71193,KDVN,D4,TVS,52,277,31,59,59,5,15,5,19,18,5
20140712224153,-91.66339,41.70647,KDVN,D4,TVS,49,277,36,65,65,4,23,4,27,21,4
20140712225626,-91.75794,41.65223,KDVN,N3,TVS,53,273,31,60,60,5,25,5,30,18,5
20140712230700,-106.49214,35.07134,KABX,I8,TVS,17,106,72,115,115,1,8,1,9,108,1
20140712231100,-91.62520,41.63461,KDVN,B6,TVS,47,272,26,59,59,4,28,4,32,20,4
20140712231728,-106.51327,35.07152,KABX,I8,TVS,16,107,64,71,108,3,7,1,8,104,3
