student,id,color,defect,hour,minute,weight,total.number,
jankowmx,43,Y,N,11,53,49.79,55,
jankowmx,49,Y,L,11,54,49.79,55,
jankowmx,52,Y,L,11,54,49.79,55,
schuyljw,23,Y,N,11,51,50.35,57,
schuyljw,24,Y,N,11,51,50.35,57,
schuyljw,25,Y,N,11,51,50.35,57,
schuyljw,26,Y,C,11,52,50.35,57,
schuyljw,27,Y,N,11,52,50.35,57,
schuyljw,28,Y,C,11,52,50.35,57,
schuyljw,29,Y,L,11,52,50.35,57,
schuyljw,30,Y,N,11,53,50.35,57,
schuyljw,31,Y,M,11,53,50.35,57,
byrdes,2,Y,N,11,43,50.7,58,
byrdes,3,Y,N,11,44,50.7,58,
byrdes,13,Y,N,11,48,50.7,58,
byrdes,24,Y,N,11,50,50.7,58,
byrdes,25,Y,N,11,51,50.7,58,
byrdes,27,Y,N,11,51,50.7,58,
byrdes,37,Y,N,11,54,50.7,58,
byrdes,45,Y,N,11,56,50.7,58,
gagnonop,3,Y,L,11,48,46.85,53,
gagnonop,19,Y,N,11,54,46.85,53,
gagnonop,28,Y,C,11,56,46.85,53,
gagnonop,35,Y,N,11,58,46.85,53,
gagnonop,37,Y,N,11,58,46.85,53,
gagnonop,43,Y,C,12,0,46.85,53,
gagnonop,47,Y,N,12,1,46.85,53,
gagnonop,48,Y,L,12,1,46.85,53,
Poolerc,36,Y,N,11,57,49.02,56,
Poolerc,37,Y,N,11,57,49.02,56,
Poolerc,38,Y,N,11,57,49.02,56,
Poolerc,39,Y,L,11,57,49.02,56,
Poolerc,40,Y,C,11,58,49.02,56,
Poolerc,41,Y,L,11,58,49.02,56,
Poolerc,42,Y,N,11,58,49.02,56,
Poolerc,43,Y,N,11,58,49.02,56,
blanchwj,37,Y,C,11,54,48.4,55,
blanchwj,38,Y,N,11,54,48.4,55,
blanchwj,39,Y,N,11,54,48.4,55,
blanchwj,40,Y,N,11,54,48.4,55,
blanchwj,41,Y,N,11,54,48.4,55,
cartoncr,9,Y,C,11,50,48.57,55,
cartoncr,13,Y,L,11,52,48.57,55,
cartoncr,17,Y,N,11,53,48.57,55,
cartoncr,18,Y,L,11,54,48.57,55,
cartoncr,27,Y,N,11,56,48.57,55,
cartoncr,36,Y,N,11,58,48.57,55,
cartoncr,41,Y,M,11,59,48.57,55,
cartoncr,44,Y,L,11,59,48.57,55,
cartoncr,51,Y,M,12,1,48.57,55,
cartoncr,55,Y,N,12,2,48.57,55,
grimmejp,4,Y,N,11,49,51.94,59,
grimmejp,9,Y,L,11,51,51.94,59,
grimmejp,13,Y,N,11,52,51.94,59,
grimmejp,25,Y,N,11,55,51.94,59,
grimmejp,32,Y,M,11,57,51.94,59,
grimmejp,45,Y,L,12,2,51.94,59,
clark3kr,1,Y,N,11,47,49.33,56,
clark3kr,6,Y,M,11,50,49.33,56,
clark3kr,8,Y,N,11,51,49.33,56,
clark3kr,13,Y,N,11,53,49.33,56,
clark3kr,39,Y,N,11,59,49.33,56,
clark3kr,40,Y,L,11,59,49.33,56,
clark3kr,41,Y,N,12,0,49.33,56,
clark3kr,42,Y,N,12,0,49.33,56,
clark3kr,43,Y,M,12,0,49.33,56,
white3cd,3,Y,N,11,48,51.09,59,
white3cd,4,Y,C,11,48,51.09,59,
white3cd,6,Y,N,11,49,51.09,59,
white3cd,8,Y,N,11,50,51.09,59,
white3cd,10,Y,L,11,51,51.09,59,
white3cd,16,Y,M,11,54,51.09,59,
white3cd,25,Y,N,11,56,51.09,59,
white3cd,28,Y,N,11,56,51.09,59,
white3cd,42,Y,L,11,59,51.09,59,
Stankake,4,Y,L,11,47,50.18,59,
Stankake,20,Y,M,11,52,50.18,59,
Stankake,38,Y,N,11,58,50.18,59,
Stankake,43,Y,M,12,0,50.18,59,
Stankake,45,Y,N,12,0,50.18,59,
Stankake,57,Y,L,12,4,50.18,59,
boltzjr,36,Y,L,11,54,48.53,52,
boltzjr,37,Y,L,11,54,48.53,52,
boltzjr,38,Y,N,11,54,48.53,52,
boltzjr,39,Y,N,11,55,48.53,52,
boltzjr,40,Y,N,11,55,48.53,52,
boltzjr,41,Y,N,11,55,48.53,52,
nicho2nx,5,Y,N,11,50,47.34,54,
